diffusion_input,diffusion_output_heat,diffusion_output_rank,name,selected,shared name
0,0.000151700726730521,11037,SLC39A3,false,SLC39A3
0,0.000144952274367116,11169,NCOA7,false,NCOA7
0,0.0020024591426128,4855,CASP4,false,CASP4
0,0.00145402067195871,6992,KLHL21,false,KLHL21
0,0.0107109777394894,330,SMC3,true,SMC3
0,4.22883393455558E-07,19520,PHOSPHO2-KLHL23,false,PHOSPHO2-KLHL23
0,2.61086700652781E-05,16158,VWA3A,false,VWA3A
0,3.59880541198612E-05,15328,PLEKHD1,false,PLEKHD1
0,2.23461006015942E-06,19330,ARL13A,false,ARL13A
0,0.000331199271955474,9235,ARHGEF10L,false,ARHGEF10L
0,0.00520429704796035,1540,RPS11,true,RPS11
0,1.36234935874929E-05,17653,CABP7,false,CABP7
0,6.86723868151305E-05,13457,FAM186B,false,FAM186B
0,0.000119202100075908,11771,PPP1R11,false,PPP1R11
0,0.00370641375774704,2583,CTCF,false,CTCF
0,3.1205697878053E-05,15716,LOC644961,false,LOC644961
0,0.00129235185583862,7316,WDR33,false,WDR33
0,0.00182355498483279,5718,FAM136A,false,FAM136A
0,0.00038415367470583,9000,KIAA1143,false,KIAA1143
0,2.25854816063047E-05,16484,LMX1A,false,LMX1A
0,9.51497400278239E-06,18379,ROM1,false,ROM1
0,2.79076424160159E-05,15999,CD300LF,false,CD300LF
0,0.000194296804544248,10388,TSPAN17,false,TSPAN17
0,0.00457240644670673,1946,PTPLAD1,true,PTPLAD1
0,1.17965924198753E-05,17979,ANKRD20A12P,false,ANKRD20A12P
0,0.000187225733001225,10481,TMEM126B,false,TMEM126B
0,2.22189281306555E-05,16518,TPPP3,false,TPPP3
0,5.13092677581478E-05,14313,ALKBH7,false,ALKBH7
0,1.77718874566116E-05,16989,ASCL5,false,ASCL5
0,0.000576155736960667,8478,FHAD1,false,FHAD1
0,0.00405024313234501,2297,UBR4,false,UBR4
0,2.21743311309776E-05,16523,DMP1,false,DMP1
0,0.00125475975148271,7369,TANC2,false,TANC2
0,3.0220417826077E-06,19274,VSTM2B,false,VSTM2B
0,0.00329661508893014,3136,ULK1,false,ULK1
0,0.00369461962810192,2596,PARVG,false,PARVG
0,0.00405614934798629,2289,BRD2,false,BRD2
0,0.00306356662571038,3449,PELO,false,PELO
0,0.000841692006460611,8050,C4orf47,false,C4orf47
0,0.000100748488758306,12266,WARS2,false,WARS2
0,0.00288910497701802,3633,C21orf33,false,C21orf33
0,0.000776495404940779,8119,TBPL1,false,TBPL1
0,0.00244111710117793,4061,GTF2A1,false,GTF2A1
0,9.59511506898067E-05,12429,LFNG,false,LFNG
0,0.000670440083646788,8253,ZNF398,false,ZNF398
0,0.000149762012567733,11071,BROX,false,BROX
0,0.000152032342923853,11029,EXT1,false,EXT1
0,0.00369113643871123,2605,CIB2,false,CIB2
0,8.54552649812007E-06,18473,C8B,false,C8B
0,1.24380378868505E-05,17809,CCDC144NL,false,CCDC144NL
0,0.000141607389391549,11247,TMEM223,false,TMEM223
0,0.00290451210063992,3620,CAV2,false,CAV2
0,0.00209972502964721,4585,THEM6,false,THEM6
0,0.000292654933719788,9478,KRT33B,false,KRT33B
0,0.00188151188331424,5434,PBX4,false,PBX4
0,4.48124859486255E-05,14702,KCNMB2,false,KCNMB2
0,0.00244621021743847,4053,PLCG2,false,PLCG2
0,0.00147714904225215,6940,TCEANC2,false,TCEANC2
0,0.00679991417703701,932,EZR,true,EZR
0,3.59613318926794E-05,15331,SFRP5,false,SFRP5
0,0.00198221640638172,4930,ZNF277,false,ZNF277
0,0.000283760168606955,9528,ACOT2,false,ACOT2
0,0.00206626906850654,4675,TNKS2,false,TNKS2
0,0.00206648597652625,4673,KRT35,false,KRT35
0,2.43955141907343E-05,16303,ALAS2,false,ALAS2
0,1.47602439997963E-05,17348,CCDC83,false,CCDC83
0,0.00230433831588822,4263,CYCS,false,CYCS
0,0.000604767291764013,8401,SUCLA2,false,SUCLA2
0,2.56449872820061E-05,16198,PKHD1L1,false,PKHD1L1
0,5.47893156373616E-05,14151,NECAB3,false,NECAB3
0,6.65281021933548E-06,18846,C5orf58,false,C5orf58
0,0.00755440192366737,758,TUFM,true,TUFM
0,0.00361759504782173,2685,GNG13,false,GNG13
0,9.75219391671115E-05,12384,MSMB,false,MSMB
0,9.2940556974049E-05,12528,GNAT3,false,GNAT3
0,3.38478327814707E-06,19234,PATL2,false,PATL2
0,0.00464781348226497,1898,KHSRP,true,KHSRP
0,0.00013663606430533,11355,CCDC40,false,CCDC40
0,8.4818258021721E-05,12802,CNGA3,false,CNGA3
0,6.48270255885789E-06,18861,ZNF878,false,ZNF878
0,8.98500050101993E-05,12610,CRACR2B,false,CRACR2B
0,0.00237141987534455,4156,GNB4,false,GNB4
0,6.14350377998661E-05,13789,PKIG,false,PKIG
0,0.00015125213387699,11041,ANAPC13,false,ANAPC13
0,0.000126423200961379,11588,RAB25,false,RAB25
0,3.79226621172885E-05,15186,TTLL13,false,TTLL13
0,0.00253516118606479,3969,EHD1,false,EHD1
0,2.60067199587744E-05,16161,ACTL7B,false,ACTL7B
0,2.81005461142691E-05,15983,KIAA1456,false,KIAA1456
0,2.76257386621496E-05,16031,SLC24A4,false,SLC24A4
0,9.27789391576839E-05,12530,SECISBP2L,false,SECISBP2L
0,0.00307347651716767,3432,BOP1,false,BOP1
0,8.23793980313283E-06,18528,CPA1,false,CPA1
0,3.44887477483654E-05,15456,IL7,false,IL7
0,8.04669407065031E-05,12965,GSKIP,false,GSKIP
0,7.86634611828967E-05,13049,EHD3,false,EHD3
0,0.00482223486406701,1794,RPS10,true,RPS10
0,0.000256924498825967,9720,PLEKHB2,false,PLEKHB2
0,5.21719364651031E-05,14277,CIART,false,CIART
0,0.00646587182858553,1040,PHKG2,true,PHKG2
0,0.00175284157503754,6028,HNF1A,false,HNF1A
0,3.25250264167602E-05,15611,GPR61,false,GPR61
0,4.12627360283813E-05,14931,WDR88,false,WDR88
0,7.88516011078209E-06,18622,RNF224,false,RNF224
0,0.000190446442950518,10433,ZSCAN12,false,ZSCAN12
0,0.00288829295038673,3635,BRIX1,false,BRIX1
0,9.45172708466031E-05,12482,PTGDR,false,PTGDR
0,0.00322599065081576,3233,WDHD1,false,WDHD1
0,5.73797970237487E-06,18928,SLFN13,false,SLFN13
0,6.26716473753978E-05,13731,TAAR3,false,TAAR3
0,0.000658544322312545,8272,CC2D1A,false,CC2D1A
0,7.22619494930054E-06,18778,FAM83H-AS1,false,FAM83H-AS1
0,0.0019632417735303,5023,STK26,false,STK26
0,0.00193435438429778,5165,TAGLN,false,TAGLN
0,0.00278267419584542,3738,S100A9,false,S100A9
0,0.00192749995551716,5206,TPRA1,false,TPRA1
0,8.8998233838832E-05,12628,ST6GAL1,false,ST6GAL1
0,0.000807636096370912,8077,NTHL1,false,NTHL1
0,2.92342782636824E-05,15890,ERVFRD-1,false,ERVFRD-1
0,0.0016378653842443,6479,MYH7,false,MYH7
0,0.00183793772985391,5648,NFATC3,false,NFATC3
0,3.88969028763587E-05,15099,CKS1BP7,false,CKS1BP7
0,0.00547077975515247,1415,SURF4,true,SURF4
0,0.00487170132658338,1753,CALR,true,CALR
0,0.000169996762462313,10743,ORMDL1,false,ORMDL1
0,1.24380378868505E-05,17808,BAALC-AS2,false,BAALC-AS2
0,0.00294708006226239,3563,CALML5,false,CALML5
0,1.64822873794606E-05,17088,ACSM2A,false,ACSM2A
0,0.0056960948959849,1322,NEDD1,true,NEDD1
0,4.36833744609218E-05,14779,BCAS1,false,BCAS1
0,0.000165543606849692,10813,IFNAR2,false,IFNAR2
0,2.78016994410204E-05,16009,IFNA2,false,IFNA2
0,0.00184776205646897,5607,KRT36,false,KRT36
